-8.56049 -4.20133 -4.95153 9.32801 -19.0498 4.9461 9.29497 -1.20133 -6.91544 -4.17484 10.306 -3.30867 -3.37394 -9.92567 3.5109 0
-8.3785 -0.813855 -9.61784 15.5 1.14971 1.58587 1.01025 -4.25254 6.20928 -2.56225 9.30732 -2.71002 0.970554 -9.98247 6.26439 0
-8.98235 0.952101 -8.99716 17.1581 -4.20779 10.5861 5.04741 3.00871 1.84363 4.53975 3.36096 -3.4221 -1.21388 -12.5426 6.45001 0
-10.0966 -6.40162 -5.10031 10.0763 -12.2573 3.57622 7.93743 -0.799255 -5.48028 3.06369 13.6822 -4.19729 -2.44056 -17.1228 2.72309 0
-8.16143 -2.57478 -16.1991 6.99957 -0.690591 -10.417 6.45591 0.348419 14.2327 1.26164 6.31116 -6.07548 -6.04972 -7.26803 1.75592 0
-6.69178 -13.4712 -6.19172 14.7784 -4.88827 -9.82378 6.86782 -4.88439 0.398791 2.89168 17.4272 -7.45865 -4.12516 -15.1934 5.00045 0
-6.11968 2.00456 -9.51349 -1.77709 -13.537 6.74738 -3.7455 -3.703 16.3537 0.203519 14.3421 -4.66061 -6.40581 -7.73052 3.17994 0
-12.4919 -13.5463 1.46997 6.0494 -0.0718173 -1.78145 1.57847 -6.18303 1.65074 0.600876 3.96173 -3.0992 -1.68274 -9.64098 3.24344 0
-5.20432 -7.17932 -3.34734 7.41618 6.76965 -6.81064 -1.75674 -0.0392705 13.4489 -3.96748 3.43608 -8.13176 -6.57517 -10.9669 2.13033 0
-7.17164 -8.16122 -3.82349 5.30962 2.58368 2.64109 10.7653 -4.04547 6.681 -2.24157 6.74912 -5.53007 -3.15461 -8.43361 2.55759 0
-8.50299 -10.7192 -6.97176 -1.85269 0.0587879 -14.2156 3.24578 -2.01299 4.47966 6.92506 11.6512 -3.48775 -11.0529 -10.7092 2.53733 0
-11.483 10.7908 -2.53225 0.49206 -1.63816 -1.78008 8.45102 -3.05534 -1.77994 1.11071 2.27656 -7.18262 -1.39303 -8.73957 8.85831 0
-7.14033 -5.00926 -6.94451 13.0032 -11.308 7.16098 4.48267 -3.8152 -10.3869 -3.98399 7.43006 -2.23256 -0.756277 -12.9345 -2.05114 0
-8.84392 5.18876 -7.21498 -1.70352 -7.27888 -16.1546 2.96013 -2.5005 -7.13462 -4.36619 3.27891 -2.50797 -6.20463 -5.34317 11.2206 0
-8.06818 1.17648 -4.45614 4.14636 5.33888 4.13222 -2.64977 -0.590876 0.74773 -5.75756 9.85466 -2.49435 -0.412636 -8.40077 5.75977 0
-13.9492 -12.865 -1.50771 3.28114 -7.93487 -22.8477 4.84267 -0.862544 -10.3439 6.51417 0.248477 -6.52668 -7.89454 -6.28093 9.09685 0
-7.44977 -16.0659 -8.75639 5.48763 -9.96389 -13.0081 -4.95311 -0.406638 -1.25794 -5.18134 -0.096876 -8.17271 -1.40369 -6.30317 -6.11664 0
-14.2707 7.07346 -5.06474 2.2033 -21.4924 -8.65963 12.4759 -3.44469 1.7984 -11.166 7.97607 -3.96343 -4.20505 -4.42218 0.712384 0
-10.9031 0.744952 -4.8144 0.702103 -1.68174 -17.6859 -3.15118 1.6291 6.39122 -3.57131 7.69432 -7.13225 4.25174 -7.78008 3.03711 0
-9.15348 -6.39362 -9.43788 9.51629 -1.45535 1.363 3.7147 -0.266832 8.7187 -2.04626 5.92802 -4.06327 -2.7269 -7.33678 1.61387 0
