15
-7.86522 -2.60998 6.03907 -5.4301 4.17939 0.90927 -6.36059 -2.58385 9.97173 5.50821 6.9493 9.40673 -6.24985 3.40407 3.31817 0
-7.87773 -0.528305 7.59344 -7.59063 5.19582 0.679157 -7.93605 6.05326 10.1477 1.65576 2.42663 12.3286 -3.68684 2.33843 5.34313 0
-11.0068 5.41092 14.4557 -1.04258 4.35276 2.66643 -5.60096 -4.28123 2.8639 3.00816 1.62873 -4.75431 -8.01738 -0.316008 3.90062 0
-7.34755 1.36964 5.22805 -14.1017 9.39136 4.31057 -5.74946 -1.83201 8.28967 -0.763862 4.79056 1.54284 -12.7048 2.12161 0.709272 0
-5.49118 -0.248984 2.72357 -8.45954 9.15725 6.03549 -8.26045 -0.216185 8.83261 -0.230078 2.37536 -9.38422 -1.33522 3.97019 2.28862 0
-9.00503 3.44198 14.4731 -2.92616 6.45112 9.86913 -6.03695 0.654254 6.32307 3.18117 0.906001 14.8659 -5.99652 4.17683 8.44065 0
-5.64006 -1.39298 7.93667 3.82641 9.8217 5.95562 -6.18959 -6.67029 8.52028 1.8105 4.00805 8.05747 -11.917 7.24586 7.36346 0
-0.992343 1.25867 8.17867 -7.54282 2.06258 5.37306 -4.50124 -0.723531 10.3569 2.00954 5.59141 3.28548 -9.32348 9.71813 7.61178 0
-3.8531 9.23681 6.98255 -9.79259 13.7821 4.16643 -6.72224 -1.46856 7.65309 -1.31648 5.10726 5.05978 -7.35469 11.8096 4.79642 0
-6.09007 2.49285 10.9863 -5.49431 3.27459 6.37041 -4.52373 -7.23094 10.4824 5.37683 6.06817 9.08512 -8.54829 7.54598 1.32701 0
-12.9561 -2.59332 8.89761 -6.33302 -1.36353 4.17779 -5.17313 -2.64735 11.4271 9.19604 6.23368 -1.44695 -1.97159 4.98552 7.48929 0
-10.4806 3.82263 10.3509 -14.1901 5.96228 4.78854 -8.26365 4.44593 8.51069 4.6283 6.67542 -6.2646 -9.6546 2.61518 5.94663 0
-3.45122 -4.68582 9.00584 5.48738 -6.77625 7.95341 -8.89084 0.140347 7.40248 1.42645 3.98693 -8.17533 -9.69179 4.77009 7.12049 0
-6.48023 5.54682 10.1407 2.93669 3.1185 13.0237 -6.41423 -2.72628 10.5982 5.06023 9.03471 -5.15575 -8.06865 3.05594 3.88343 0
1.9195 4.85823 2.39021 -6.06376 2.00768 6.45307 -7.45246 -0.456933 5.002 4.93306 7.74871 -15.0824 -7.69667 6.72243 -4.04754 0
-7.44995 4.15155 9.90242 -11.638 6.95146 13.9831 -4.12914 -3.02214 8.57532 4.10256 7.19224 -8.53635 -8.3787 6.57734 2.96098 0
-11.6174 8.08829 -0.00661502 -12.9368 7.53725 7.36727 -5.65618 -3.88566 3.44186 5.97581 2.75784 -2.19697 -8.77582 4.89125 1.35081 0
-8.18754 4.58471 7.06972 -2.45315 12.2776 7.46224 -5.63169 1.35965 2.69967 2.77883 7.10157 3.33798 -6.43243 9.51705 9.27068 0
-14.7065 6.19685 15.1843 -6.2677 6.0294 5.59583 -5.09816 -3.72606 8.02302 1.6022 3.54702 -3.03823 -9.44992 3.9085 5.64129 0
-5.82565 3.04672 9.36321 -4.73575 7.78744 -1.8027 -3.9912 0.801696 2.50514 1.85375 1.20565 -4.1577 -8.36053 9.23378 6.48165 0
-10.0475 -1.15958 18.0158 -6.01837 15.9233 -0.260799 -4.1296 -2.34682 6.57145 5.76347 5.35595 12.5868 -6.0474 3.40494 -2.37501 0
-4.75493 -0.818597 1.43961 -6.0847 2.40018 2.00618 -6.61706 -1.08225 7.73573 5.10938 5.13823 -4.74168 -3.02055 7.91628 -1.55964 0
-7.89821 -0.0784487 7.14288 -3.06767 3.84504 12.9856 -8.09114 -0.875671 7.47932 5.71398 7.24351 -12.861 -5.19182 7.62642 3.65308 0
-8.26056 -4.15912 9.24139 6.20218 0.934537 10.3969 -6.03258 -8.1077 6.70058 3.118 3.99488 1.95324 -7.78792 5.32185 -0.495969 0
-5.65479 -2.20684 3.56139 -8.78573 -0.0115783 7.29504 -3.52504 0.796867 4.18442 7.3927 9.54456 -0.491774 -5.40572 2.92233 7.18721 0
0.91536 5.33108 -0.192294 -1.20639 2.94703 5.05634 -4.82425 -0.833076 8.36581 2.57664 1.42206 13.8505 -6.69951 4.50282 9.81159 0
-2.95313 -1.66887 9.89553 -1.45018 -2.09451 0.871528 -5.18377 -7.61682 3.31507 5.18728 2.68005 7.32094 -7.99769 7.33802 2.56068 0
-6.61828 1.48085 10.2527 -3.8786 -8.51291 10.5034 -4.79881 -4.88901 9.21948 5.22687 1.50721 -7.93436 -5.31407 6.32067 13.0888 0
-5.87577 5.10892 6.87694 -3.54211 -6.30302 5.36674 -8.22113 -2.35009 2.75505 -1.8639 3.70792 5.01226 -7.28149 7.87202 9.04376 0
-6.41618 -0.183132 8.3989 -0.969891 3.07239 5.46736 -5.03369 0.0598384 5.33186 4.58053 0.898623 -9.28438 -5.45504 11.2125 9.70486 0
-4.85852 -0.194053 5.8239 -10.9266 10.3588 1.43495 -5.05063 0.53443 4.81474 2.22603 3.61705 0.0286583 -3.49504 3.09344 0.0875656 0
-11.8685 -2.98906 12.0593 0.907715 -1.9351 13.3465 -4.95494 -3.49029 7.97956 6.00135 5.40116 -7.49128 -11.4286 2.82734 0.865272 0
-11.6101 1.11473 4.90429 8.40438 3.80025 11.6018 -5.89637 -9.71533 8.50398 1.66076 4.84016 2.65002 -8.59332 -2.03227 6.93541 0
-9.25457 0.541848 5.64532 -9.77657 -1.80685 10.7652 -4.83031 -6.59481 7.02675 7.60778 4.29467 0.284419 -8.27027 8.08414 2.94614 0
-9.64253 4.12246 7.86253 -1.98149 6.45389 14.6688 -2.68138 1.91014 6.17436 1.36391 2.93522 -2.43434 -9.26337 3.86548 -1.6407 0
-8.00142 2.26329 -1.90391 -3.52467 -0.582625 9.40931 -5.53233 -4.76805 5.91247 0.754553 0.540236 7.17171 -5.91824 2.41133 6.05107 0
-9.21285 4.79018 4.62587 -7.04551 4.35066 3.16058 -8.59456 -2.73885 10.253 8.71011 5.17241 14.5555 -8.47414 7.66641 1.86762 0
-11.7029 4.1836 7.2819 -2.31191 11.5942 7.70603 -4.01658 2.12217 9.38538 3.54574 7.35792 1.38106 -11.4099 1.66587 -2.48643 0
-3.28982 -3.26731 10.2675 -4.49954 12.2845 5.33315 -4.43362 -0.35158 7.75357 2.63881 1.65983 9.0795 -6.90747 10.1126 11.7445 0
-9.27025 3.67474 18.7 1.93251 2.98373 3.77637 -3.16113 -2.55168 3.26882 5.15296 4.23402 2.67304 -6.77516 4.1596 6.68445 0
-7.0779 4.26525 -2.27743 1.69564 6.29029 6.79157 -9.98808 -3.46176 7.32134 4.53256 6.91825 -6.84659 -5.19123 6.21677 4.46101 0
-15.5591 2.77107 8.58163 -11.1352 9.00606 3.97187 -5.77111 0.529637 6.2214 6.61665 6.87708 4.82729 -10.5686 1.63982 -0.517584 0
-10.0243 -0.431462 10.2036 -0.219791 9.30678 4.51562 -6.59276 0.885484 9.08631 4.26242 3.41134 -5.71992 -7.56415 6.40574 11.1199 0
-8.59528 0.926533 4.62069 -0.522114 3.97438 2.04489 -5.13301 -10.1847 7.95533 4.52516 5.07791 5.40624 -6.39607 6.90416 1.95063 0
-5.55078 5.79634 5.59309 -11.6644 10.9304 4.22694 -6.67094 2.27349 3.63708 2.65971 9.13126 1.15694 -10.9127 2.76857 10.7434 0
