10
0.457160358825 0.46261060565 0.615443069689 0.27452755593 0.495909101611 0.696597271864 0.24919653716 0.262226953766 0.567526658434 0.692579217808 6
0.518687895449 0.326057962302 0.569483888375 0.608559842915 0.402347410471 0.62167164969 0.548268723746 0.276954473431 0.691024837322 0.752294513178 7
0.516441339072 0.549850365472 0.255593008017 0.354919326629 0.240415329195 0.662169388494 0.462952125748 0.740765236829 0.720415564388 0.439103941164 1
0.551831305734 0.55341857345 0.648217314215 0.337861222402 0.41459597228 0.841471863222 0.228510927037 0.280896313168 0.372815293572 0.619151586999 6
0.391190828923 0.370736588978 0.490268848289 0.474281846801 0.274741007872 0.619719174319 0.154160209541 0.289077089582 0.640110677165 0.558910186468 7
0.455857363734 0.620513346872 0.472718740364 0.446056572771 0.492590078247 0.441837366611 0.64326451164 0.310791692604 0.618868090121 0.378505763183 0
0.494373054255 0.632007566038 0.403680427074 0.270992860061 0.311412331165 0.52203641803 0.228079940887 0.485403096882 0.579914649131 0.454242065005 8
0.278637650786 0.401707343895 0.639273049645 0.641700886834 0.299525377304 0.647283900026 0.301158688583 0.350770329919 0.676950563573 0.37500254841 7
0.589461743121 0.329771039377 0.591945343817 0.215262243569 0.484897992419 0.651490956134 0.238169732064 0.325906499349 0.69990486967 0.680821985042 6
0.460199190989 0.459911758884 0.577531413814 0.424937463073 0.456871610539 0.68530139788 0.230312788414 0.280408225341 0.430115096729 0.699189416735 6
0.562359293075 0.406233916671 0.490073041936 0.31346946934 0.435475642968 0.466065034979 0.563302636232 0.6000859459 0.329512970323 0.374289748595 4
0.507814357194 0.378971253455 0.488588305581 0.349053054242 0.288604934977 0.471377170464 0.599653831004 0.499254074472 0.441521803182 0.385704172975 4
0.630943447179 0.436500414226 0.396056313599 0.347124477144 0.647173257886 0.54015189799 0.157492517402 0.519650132986 0.412476491681 0.762401319888 3
0.495769901508 0.470045528193 0.688586956522 0.359310579984 0.669559399452 0.397769675898 0.121785933003 0.544469222172 0.549785980266 0.645413805211 3
0.358299212479 0.392900974347 0.281139569843 0.463610172282 0.504548254942 0.574585294231 0.360229092571 0.559502680946 0.367323750298 0.590552948416 5
0.652123226841 0.579666126585 0.594337419056 0.263212119965 0.614668372352 0.625561715679 0.231654049516 0.233189264897 0.370530284984 0.702581634078 6
0.348495227518 0.355473133967 0.719010175763 0.647888441765 0.320051876908 0.588213112916 0.361893808923 0.307708781337 0.662858423501 0.700414541418 7
0.591422273866 0.41218967881 0.43562779448 0.295410921255 0.445653052575 0.510488605813 0.764205435773 0.571118287024 0.389316566156 0.327699710425 4
0.749714259633 0.378497936202 0.573296523281 0.214712565293 0.471873178226 0.604343775325 0.158303311894 0.279644261785 0.625144027633 0.72570609844 6
0.32037875575 0.557299980205 0.224475794018 0.498168424951 0.508161979956 0.628949926587 0.298018728778 0.533653832551 0.461081508043 0.587379516821 5
0.384736995247 0.568649623531 0.426256552575 0.606906251929 0.598955006004 0.460397753689 0.567471039973 0.600827980873 0.590882533633 0.6646550585 0
0.676901338273 0.462289855497 0.593707408264 0.446878591648 0.596060180353 0.345313967228 0.487037351175 0.338226119065 0.433284644993 0.428455738831 9
0.45135807024 0.455629440099 0.298178576935 0.472071772698 0.486810394217 0.536171420906 0.357575609462 0.615265831023 0.261417206836 0.565565312926 5
0.535965631282 0.406443009113 0.507301495529 0.50651280574 0.668005446683 0.331187417422 0.396684368055 0.4022749137 0.400997536328 0.366027802213 9
