-9.91435 -5.14151 -3.94589 -4.57776 12.8171 0
3.08862 -4.1734 -1.38719 2.12991 4.99887 0
-6.77422 -4.21798 -11.868 0.561647 10.9441 0
-6.04254 -7.31667 -3.63985 -6.25451 3.56812 0
2.67472 -6.21339 -0.742859 1.35141 0.57378 0
-4.68583 -1.41654 0.779519 1.20514 2.10236 0
-12.1026 -0.221582 -0.786354 -6.21669 13.2779 0
2.61005 -4.49169 -5.80766 1.52761 16.719 0
-24.0186 -1.25604 1.5976 -2.54552 13.9325 0
-7.72215 -3.64314 -2.43649 9.02067 13.4796 0
-10.4231 -3.66626 -2.39767 4.47755 12.8004 0
-8.35339 -4.79852 -7.63488 5.09606 11.6272 0
-20.4222 -5.15817 -4.84885 -4.74867 4.93939 0
-10.5459 -2.31669 -4.39027 -4.46498 6.51465 0
-14.168 -2.39438 -8.02128 2.37354 10.4139 0
-0.732075 -3.00907 0.127285 -9.67953 6.23618 0
-10.5846 -7.12412 -4.855 1.34876 4.96021 0
-18.299 -5.92372 -1.93655 -3.42639 -0.0260031 0
-4.08015 -5.97284 -11.5242 -3.35026 8.7158 0
-9.58862 1.08447 -5.45615 -10.931 3.03855 0
-9.69204 -3.91117 -1.41718 -0.885958 11.2353 0
4.5164 -5.06683 5.32404 -6.32489 4.37811 0
-5.56237 -3.9863 -0.794991 -15.665 8.27669 0
-10.706 -4.89031 -8.93978 -2.77109 9.4218 0
-4.1324 -2.90471 -7.27274 -5.91172 -3.12864 0
-6.33326 -0.277989 -6.1897 -2.30638 -0.0336602 0
-14.058 -2.24291 -1.60605 2.9587 4.12067 0
-5.40573 -3.77689 -2.20122 -8.40388 -0.962069 0
-2.63595 -0.820434 -6.27449 5.81931 15.0134 0
-18.5312 -4.06635 0.546481 8.25164 10.5366 0
-7.16042 -4.52074 -1.54173 -1.6498 3.17502 0
-2.08071 -5.67936 -1.10564 -10.2077 5.80108 0
-8.32276 -4.23342 -2.41313 6.23206 12.0388 0
-8.83183 -5.00737 -3.106 -4.59084 3.30549 0
1.14163 0.534995 -4.86866 -5.20083 3.64679 0
-5.76253 -2.44719 -3.16207 10.2051 14.8538 0
2.60864 -5.84626 -2.21199 -9.45983 15.7887 0
-5.53006 -3.37213 4.15135 -0.741868 16.0457 0
-1.22832 -4.40143 -3.75111 -17.0643 7.33322 0
-8.64099 0.467305 -4.76023 -4.86169 7.20017 0
-9.97061 -1.57663 -4.64997 10.4273 12.8445 0
-8.54008 -3.78049 5.24744 -5.98251 1.04557 0
-2.79619 -2.82118 -2.03641 3.43157 4.02441 0
-5.55285 -9.5171 -10.6011 -9.84787 -2.24615 0
-18.6515 -4.9777 -1.94097 0.698564 13.7236 0
-15.7346 -3.66721 -3.07082 12.126 8.32699 0
-5.91736 -0.363331 -1.98443 2.10112 16.7496 0
-6.91136 -5.93153 1.51463 -7.2463 7.31858 0
-12.3549 -5.16012 -1.42661 0.89549 7.81222 0
-6.5751 -6.86242 4.38863 -0.44652 4.98251 0
