5
0.80414619949 0.0385306814167 0.679835106274 0.381601856705 0.193082156537
0.833144629513 0.519038308893 0.60223609042 0.722374785223 0.512427917228
0.55768088665 0.342168690876 0.0284382964464 0.0607851437016 0.00875064465874
0.48981450348 0.994159621309 0.780199983436 0.916430233513 0.627496036258
0.301159814974 0.461330110197 0.879353568989 0.574393870646 0.666876719544
0.293903912785 0.400692123786 0.891365988772 0.308929428205 0.501110405142
0.282263571263 0.454046994741 0.269205983824 0.283387896429 0.189196583701
0.972960863504 0.579156860739 0.664937866622 0.988125574814 0.891057903325
0.933893841015 0.611097272697 0.218945058536 0.0200159479437 0.431442513585
0.665134789733 0.613027215925 0.157341880047 0.955609769616 0.1852346025
0.0566669580592 0.354791656299 0.948141546953 0.581953100899 0.700287187192
0.182834103964 0.433029191044 0.904673469466 0.2068570286 0.275832161861
0.91849063996 0.450030661351 0.705010148292 0.542676306878 0.335260829934
0.0936265167328 0.858052534236 0.248892066726 0.211728719497 0.113995812159
0.919911130553 0.60316508983 0.401866598292 0.524822258802 0.720127588152
0.705904973386 0.811600883297 0.486773603217 0.074625368411 0.540077125448
0.732641385143 0.687517379973 0.358411264949 0.858759350589 0.949404577405
0.54299164009 0.181768660914 0.10449475335 0.518057881682 0.312950577614
0.732223279286 0.78767983004 0.145368720224 0.530885655621 0.282608384698
0.797088192436 0.383083630407 0.962082109775 0.901992172348 0.884260692148
0.531973847302 0.659281557333 0.364363339995 0.31285322934 0.0317014622991
0.785182210594 0.0584079594182 0.306306100485 0.953648534402 0.86046006983
0.959030680563 0.980743547111 0.00916638917537 0.365423261667 0.482130566558
0.477114028421 0.574213487118 0.820069635024 0.296843669095 0.570621435857
0.148358292351 0.653356428438 0.462045990919 0.20047491405 0.111916263244
0.335665739284 0.548758324354 0.927622499549 0.246337754711 0.605271673991
0.60977847659 0.770228907292 0.0696627512992 0.38258552246 0.360168225758
0.751566235685 0.501170084066 0.306310168703 0.483849641499 0.716578526186
0.546176223653 0.875920855349 0.670593324473 0.98615272013 0.118258749216
0.803865791569 0.295964342129 0.887171333962 0.332217428916 0.809877985272
0.771810664678 0.997781223471 0.539397244744 0.605638006566 0.366528479464
0.656900053976 0.981030251821 0.0551661860514 0.629752920446 0.496246248122
0.131134202977 0.275495327105 0.167892735587 0.447141143521 0.138010980264
0.896328412886 0.874214551694 0.414431084578 0.562806798521 0.910402061863
0.168546795769 0.474662804772 0.472422696853 0.101736952843 0.401870378082
0.468851199787 0.17499656192 0.504190597606 0.0762546722284 0.425602258575
0.537952013988 0.372312318045 0.282035797731 0.680538823358 0.812146711031
0.120918717239 0.747891400457 0.348377521779 0.370367067954 0.233013828766
0.0628692803797 0.513354468357 0.463074913662 0.0769963900587 0.400267966414
